29	44	349	465	-1	1	-10
29	47	349	480	-1	-1	6
29	48	349	482	-1	-1	4
29	54	349	572	-1	1	-2
29	59	349	687	-1	-1	4
30	0	352	18	-1	1	-10
30	1	352	55	-1	-1	4
30	4	352	71	-1	1	-2
30	9	352	108	-1	1	-2
30	13	352	186	-1	1	-4
30	18	352	230	-1	1	-2
30	19	352	233	-1	1	-4
30	21	352	259	-1	1	-2
30	23	352	282	-1	-1	2
30	24	352	313	-1	1	-10
30	26	352	324	-1	1	-34
30	27	352	331	-1	-1	40
30	28	352	348	-1	-1	34
30	29	352	349	-1	-1	62
30	31	352	360	-1	-1	60
30	32	352	366	-1	-1	46
30	33	352	367	-1	-1	68
30	35	352	394	-1	-1	2
30	36	352	399	-1	-1	24
30	38	352	416	-1	1	-12
30	39	352	417	-1	1	-6
30	40	352	422	-1	1	-2
30	41	352	436	-1	1	-2
30	42	352	443	-1	1	-2
30	43	352	452	-1	1	-22
30	44	352	465	-1	1	-8
30	46	352	478	-1	1	-6
30	47	352	480	-1	-1	20
30	48	352	482	-1	-1	16
30	49	352	532	-1	-1	4
30	58	352	683	-1	-1	2
30	61	352	708	-1	-1	4
31	0	360	18	-1	1	-12
31	1	360	55	-1	-1	20
31	2	360	59	-1	1	-4
31	3	360	62	-1	1	-2
31	4	360	71	-1	1	-8
31	10	360	128	-1	1	-4
31	21	360	259	-1	1	-4
31	23	360	282	-1	-1	2
31	24	360	313	-1	1	-24
31	25	360	322	-1	1	-4
31	26	360	324	-1	1	-50
31	27	360	331	-1	-1	86
31	28	360	348	-1	-1	42
31	29	360	349	-1	-1	48
31	30	360	352	-1	-1	60
31	32	360	366	-1	-1	82
31	33	360	367	-1	-1	148
31	34	360	387	-1	-1	2
31	35	360	394	-1	-1	14
31	36	360	399	-1	-1	72
31	37	360	405	-1	-1	2
31	38	360	416	-1	1	-12
31	39	360	417	-1	1	-6
31	41	360	436	-1	1	-2
31	43	360	452	-1	1	-26
31	44	360	465	-1	1	-4
31	46	360	478	-1	1	-6
31	47	360	480	-1	-1	34
31	48	360	482	-1	-1	16
31	53	360	568	-1	1	2
31	55	360	582	-1	1	-4
31	59	360	687	-1	-1	2
31	62	360	714	-1	-1	4
31	66	360	766	-1	-1	2
32	0	366	18	-1	1	-2
32	1	366	55	-1	-1	12
32	2	366	59	-1	1	-10
32	6	366	80	-1	-1	2
32	8	366	95	-1	1	-4
32	9	366	108	-1	1	-2
32	18	366	230	-1	1	-2
32	19	366	233	-1	1	-2
32	24	366	313	-1	1	-24
32	26	366	324	-1	1	-46
32	27	366	331	-1	-1	26
32	28	366	348	-1	-1	12
32	29	366	349	-1	-1	40
32	30	366	352	-1	-1	46
32	31	366	360	-1	-1	82
32	33	366	367	-1	-1	228
32	34	366	387	-1	-1	8
32	35	366	394	-1	-1	10
32	36	366	399	-1	-1	52
32	38	366	416	-1	1	-12
32	40	366	422	-1	1	-2
32	41	366	436	-1	1	-6
32	43	366	452	-1	1	-22
32	44	366	465	-1	1	-8
32	46	366	478	-1	1	-16
32	47	366	480	-1	-1	28
32	48	366	482	-1	-1	14
32	51	366	555	-1	-1	4
32	53	366	568	-1	1	2
32	65	366	759	-1	-1	4
32	67	366	788	-1	-1	16
33	0	367	18	-1	1	-14
33	1	367	55	-1	-1	12
33	2	367	59	-1	1	-18
33	3	367	62	-1	1	-16
33	4	367	71	-1	1	-4
33	5	367	78	-1	-1	4
33	6	367	80	-1	-1	10
33	9	367	108	-1	1	-8
33	10	367	128	-1	1	-4
33	11	367	136	-1	1	-8
33	13	367	186	-1	1	-4
33	15	367	198	-1	1	-4
33	19	367	233	-1	1	-8
33	22	367	261	-1	1	-2
33	23	367	282	-1	-1	4
33	24	367	313	-1	1	-44
33	26	367	324	-1	1	-76
33	27	367	331	-1	-1	40
33	28	367	348	-1	-1	36
33	29	367	349	-1	-1	78
33	30	367	352	-1	-1	68
33	31	367	360	-1	-1	148
33	32	367	366	-1	-1	228
33	34	367	387	-1	-1	18
33	35	367	394	-1	-1	26
33	36	367	399	-1	-1	182
33	37	367	405	-1	-1	6
33	38	367	416	-1	1	-66
33	39	367	417	-1	1	-16
33	40	367	422	-1	1	-8
33	41	367	436	-1	1	-6
33	43	367	452	-1	1	-66
33	44	367	465	-1	1	-20
33	46	367	478	-1	1	-40
33	47	367	480	-1	-1	54
33	48	367	482	-1	-1	32
33	49	367	532	-1	-1	6
33	51	367	555	-1	-1	2
33	53	367	568	-1	1	-6
33	54	367	572	-1	1	-8
33	58	367	683	-1	-1	6
33	61	367	708	-1	-1	2
33	62	367	714	-1	-1	6
33	66	367	766	-1	-1	6
33	67	367	788	-1	-1	50
34	7	387	84	-1	-1	2
34	14	387	193	-1	1	-4
34	24	387	313	-1	1	-2
34	31	387	360	-1	-1	2
34	32	387	366	-1	-1	8
34	33	387	367	-1	-1	18
34	35	387	394	-1	-1	6
34	36	387	399	-1	-1	16
34	37	387	405	-1	-1	2
34	43	387	452	-1	1	-10
34	47	387	480	-1	-1	4
35	0	394	18	-1	1	-4
35	1	394	55	-1	-1	6
35	2	394	59	-1	1	-2
35	3	394	62	-1	1	-4
35	24	394	313	-1	1	-4
35	26	394	324	-1	1	-4
35	27	394	331	-1	-1	2
35	29	394	349	-1	-1	16
35	30	394	352	-1	-1	2
35	31	394	360	-1	-1	14
35	32	394	366	-1	-1	10
35	33	394	367	-1	-1	26
35	34	394	387	-1	-1	6
35	36	394	399	-1	-1	78
35	38	394	416	-1	1	-8
35	39	394	417	-1	1	-4
35	40	394	422	-1	1	-6
35	41	394	436	-1	1	-2
35	43	394	452	-1	1	-32
35	44	394	465	-1	1	-2
35	46	394	478	-1	1	-2
35	47	394	480	-1	-1	20
35	48	394	482	-1	-1	4
35	62	394	714	-1	-1	2
35	66	394	766	-1	-1	4
35	67	394	788	-1	-1	20
36	0	399	18	-1	1	-14
36	1	399	55	-1	-1	4
36	2	399	59	-1	1	-12
36	3	399	62	-1	1	-12
36	4	399	71	-1	1	-8
36	5	399	78	-1	-1	2
36	6	399	80	-1	-1	6
36	8	399	95	-1	1	-6
36	9	399	108	-1	1	-2
36	10	399	128	-1	1	-2
36	12	399	143	-1	1	-2
36	14	399	193	-1	1	-2
36	15	399	198	-1	1	-2
36	17	399	217	-1	1	-2
36	19	399	233	-1	1	-2
36	20	399	236	-1	1	-2
36	23	399	282	-1	-1	6
36	24	399	313	-1	1	-18
36	26	399	324	-1	1	-34
36	27	399	331	-1	-1	38
36	28	399	348	-1	-1	26
36	29	399	349	-1	-1	16
36	30	399	352	-1	-1	24
36	31	399	360	-1	-1	72
36	32	399	366	-1	-1	52
36	33	399	367	-1	-1	182
36	34	399	387	-1	-1	16
36	35	399	394	-1	-1	78
36	37	399	405	-1	-1	18
36	38	399	416	-1	1	-94
36	39	399	417	-1	1	-44
36	40	399	422	-1	1	-10
36	41	399	436	-1	1	-14
36	42	399	443	-1	1	-2
36	43	399	452	-1	1	-98
36	44	399	465	-1	1	-16
36	46	399	478	-1	1	-16
36	47	399	480	-1	-1	42
36	48	399	482	-1	-1	86
36	49	399	532	-1	-1	6
36	51	399	555	-1	-1	4
36	53	399	568	-1	1	-4
36	54	399	572	-1	1	-4
36	61	399	708	-1	-1	2
36	66	399	766	-1	-1	2
36	67	399	788	-1	-1	20
36	68	399	809	-1	1	-2
36	69	399	821	-1	-1	2
36	70	399	830	-1	-1	2
37	24	405	313	-1	1	-2
37	26	405	324	-1	1	-4
37	31	405	360	-1	-1	2
37	33	405	367	-1	-1	6
37	34	405	387	-1	-1	2
37	36	405	399	-1	-1	18
37	38	405	416	-1	1	-16
37	40	405	422	-1	1	-4
37	42	405	443	-1	1	-2
37	43	405	452	-1	1	-12
37	48	405	482	-1	-1	4
37	54	405	572	-1	1	4
38	0	416	18	1	1	4
38	1	416	55	1	-1	-10
38	2	416	59	1	1	6
38	3	416	62	1	1	-4
38	12	416	143	1	1	8
38	18	416	230	1	1	2
38	22	416	261	1	1	2
38	24	416	313	1	1	4
38	26	416	324	1	1	22
38	27	416	331	1	-1	-18
38	28	416	348	1	-1	-4
38	29	416	349	1	-1	-10
38	30	416	352	1	-1	-12
38	31	416	360	1	-1	-12
38	32	416	366	1	-1	-12
38	33	416	367	1	-1	-66
38	35	416	394	1	-1	-8
38	36	416	399	1	-1	-94
38	37	416	405	1	-1	-16
38	39	416	417	1	1	32
38	40	416	422	1	1	2
38	41	416	436	1	1	12
38	43	416	452	1	1	56
38	44	416	465	1	1	32
38	46	416	478	1	1	14
38	47	416	480	1	-1	-54
38	48	416	482	1	-1	-8
38	49	416	532	1	-1	-4
38	52	416	563	1	1	2
38	53	416	568	1	1	2
38	54	416	572	1	1	6
38	67	416	788	1	-1	-14
38	70	416	830	1	-1	-2
38	71	416	835	1	-1	-2
38	73	416	838	1	-1	-4
39	1	417	55	1	-1	-2
39	3	417	62	1	1	4
39	7	417	84	1	-1	-2
39	9	417	108	1	1	2
39	21	417	259	1	1	2
39	23	417	282	1	-1	-6
39	24	417	313	1	1	2
39	26	417	324	1	1	2
39	27	417	331	1	-1	-4
39	28	417	348	1	-1	-2
39	29	417	349	1	-1	-2
39	30	417	352	1	-1	-6
39	31	417	360	1	-1	-6
39	33	417	367	1	-1	-16
39	35	417	394	1	-1	-4
39	36	417	399	1	-1	-44
39	38	417	416	1	1	32
39	40	417	422	1	1	6
39	41	417	436	1	1	2
39	43	417	452	1	1	32
39	46	417	478	1	1	14
39	47	417	480	1	-1	-12
39	48	417	482	1	-1	-4
39	49	417	532	1	-1	-8
39	56	417	588	1	1	2
39	67	417	788	1	-1	-10
39	71	417	835	1	-1	-4
40	26	422	324	1	1	4
40	29	422	349	1	-1	-4
40	30	422	352	1	-1	-2
40	32	422	366	1	-1	-2
40	33	422	367	1	-1	-8
40	35	422	394	1	-1	-6
40	36	422	399	1	-1	-10
